# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	68980	70017	-					pheS		BG262_RS02590	1038		old_locus_tag=BG262_09575
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	68980	70017	-	WP_070787340.1	WP_070787340.1		phenylalanine--tRNA ligase subunit alpha	pheS		BG262_RS02590	1038	345	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	70331	71308	-							BG262_RS02595	978		old_locus_tag=BG262_09580
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	70331	71308	-	WP_070787341.1	WP_070787341.1		LacI family DNA-binding transcriptional regulator			BG262_RS02595	978	325	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	71348	72010	-					pgmB		BG262_RS02600	663		old_locus_tag=BG262_09585
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	71348	72010	-	WP_070787342.1	WP_070787342.1		beta-phosphoglucomutase	pgmB		BG262_RS02600	663	220	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	72129	74390	-							BG262_RS02605	2262		old_locus_tag=BG262_09590
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	72129	74390	-	WP_070787343.1	WP_070787343.1		glycoside hydrolase family 65 protein			BG262_RS02605	2262	753	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	74558	76201	-							BG262_RS02610	1644		old_locus_tag=BG262_09595
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	74558	76201	-	WP_070787344.1	WP_070787344.1		alpha-glucosidase			BG262_RS02610	1644	547	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	76185	76796	-							BG262_RS02615	612		old_locus_tag=BG262_09600
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	76185	76796	-	WP_070787345.1	WP_070787345.1		sugar O-acetyltransferase			BG262_RS02615	612	203	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	76793	78397	-							BG262_RS02620	1605		old_locus_tag=BG262_09605
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	76793	78397	-	WP_070787346.1	WP_070787346.1		alpha-glucosidase			BG262_RS02620	1605	534	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	78625	78951	+							BG262_RS02625	327		old_locus_tag=BG262_09610
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	78625	78951	+	WP_070787347.1	WP_070787347.1		hypothetical protein			BG262_RS02625	327	108	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	79508	80059	-							BG262_RS02630	552		old_locus_tag=BG262_09615
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	79508	80059	-	WP_143602635.1	WP_143602635.1		transposase			BG262_RS02630	552	183	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	80103	80576	-							BG262_RS02635	474		old_locus_tag=BG262_09620
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	80103	80576	-	WP_070787349.1	WP_070787349.1		transposase family protein			BG262_RS02635	474	157	
gene	pseudogene	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	81100	81198	-							BG262_RS10340	99		partial;pseudo
CDS	without_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	81100	81198	-				IS200/IS605 family transposase			BG262_RS10340	99		partial;pseudo
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	81509	82423	-							BG262_RS02645	915		old_locus_tag=BG262_09630
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	81509	82423	-	WP_070787351.1	WP_070787351.1		ATP-binding cassette domain-containing protein			BG262_RS02645	915	304	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	82423	83475	-							BG262_RS02650	1053		old_locus_tag=BG262_09635
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	82423	83475	-	WP_070787352.1	WP_070787352.1		ABC transporter ATP-binding protein			BG262_RS02650	1053	350	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	83494	84414	-							BG262_RS02655	921		old_locus_tag=BG262_09640
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	83494	84414	-	WP_070787353.1	WP_070787353.1		ABC transporter permease			BG262_RS02655	921	306	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	84414	85913	-							BG262_RS02660	1500		old_locus_tag=BG262_09645
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	84414	85913	-	WP_070787354.1	WP_070787354.1		ABC transporter permease			BG262_RS02660	1500	499	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	86019	87998	-							BG262_RS02665	1980		old_locus_tag=BG262_09650
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	86019	87998	-	WP_070787355.1	WP_070787355.1		peptide ABC transporter substrate-binding protein			BG262_RS02665	1980	659	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	88360	90102	-							BG262_RS02670	1743		old_locus_tag=BG262_09655
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	88360	90102	-	WP_070787356.1	WP_070787356.1		glycoside hydrolase family 13 protein			BG262_RS02670	1743	580	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	90593	90892	+							BG262_RS02675	300		old_locus_tag=BG262_09660
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	90593	90892	+	WP_070787357.1	WP_070787357.1		YbaB/EbfC family nucleoid-associated protein			BG262_RS02675	300	99	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	90949	91821	-					rsmI		BG262_RS02680	873		old_locus_tag=BG262_09665
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	90949	91821	-	WP_070787358.1	WP_070787358.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		BG262_RS02680	873	290	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	91831	92145	-					yabA		BG262_RS02685	315		old_locus_tag=BG262_09670
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	91831	92145	-	WP_070787359.1	WP_070787359.1		DNA replication initiation control protein YabA	yabA		BG262_RS02685	315	104	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	92138	92935	-					ricT		BG262_RS02690	798		old_locus_tag=BG262_09675
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	92138	92935	-	WP_070787360.1	WP_070787360.1		regulatory iron-sulfur-containing complex subunit RicT	ricT		BG262_RS02690	798	265	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	92932	93822	-							BG262_RS02695	891		old_locus_tag=BG262_09680
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	92932	93822	-	WP_070787361.1	WP_070787361.1		DNA polymerase III subunit delta'			BG262_RS02695	891	296	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	93853	94494	-					tmk		BG262_RS02700	642		old_locus_tag=BG262_09685
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	93853	94494	-	WP_070787362.1	WP_070787362.1		dTMP kinase	tmk		BG262_RS02700	642	213	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	94573	95235	-							BG262_RS02705	663		old_locus_tag=BG262_09690
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	94573	95235	-	WP_070787363.1	WP_070787363.1		ABC-2 transporter permease			BG262_RS02705	663	220	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	95246	96103	-							BG262_RS02710	858		old_locus_tag=BG262_09695
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	95246	96103	-	WP_233278812.1	WP_233278812.1		ABC transporter ATP-binding protein			BG262_RS02710	858	285	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	96093	96479	-							BG262_RS02715	387		old_locus_tag=BG262_09700
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	96093	96479	-	WP_070787364.1	WP_070787364.1		GntR family transcriptional regulator			BG262_RS02715	387	128	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	96657	99032	-							BG262_RS02720	2376		old_locus_tag=BG262_09705
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	96657	99032	-	WP_070787365.1	WP_070787365.1		DNA translocase FtsK			BG262_RS02720	2376	791	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	99180	101114	-							BG262_RS02725	1935		old_locus_tag=BG262_09710
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	99180	101114	-	WP_083312876.1	WP_083312876.1		acyltransferase family protein			BG262_RS02725	1935	644	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	101381	101881	+							BG262_RS10905	501		old_locus_tag=BG262_09715
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000005.1	101381	101881	+	WP_233278813.1	WP_233278813.1		hypothetical protein			BG262_RS10905	501	166	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	134	2758	+					polA		BG262_RS02735	2625		old_locus_tag=BG262_09720
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	134	2758	+	WP_070787372.1	WP_070787372.1		DNA polymerase I	polA		BG262_RS02735	2625	874	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	2960	3400	+							BG262_RS02740	441		old_locus_tag=BG262_09725
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	2960	3400	+	WP_070787373.1	WP_070787373.1		CoA-binding protein			BG262_RS02740	441	146	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	3483	3875	+							BG262_RS02745	393		old_locus_tag=BG262_09730
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	3483	3875	+	WP_233278814.1	WP_233278814.1		DUF1033 family protein			BG262_RS02745	393	130	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	3964	4902	+					comGA		BG262_RS02750	939		old_locus_tag=BG262_09735
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	3964	4902	+	WP_070787375.1	WP_070787375.1		competence type IV pilus ATPase ComGA	comGA		BG262_RS02750	939	312	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	4826	5869	+					comGB		BG262_RS02755	1044		old_locus_tag=BG262_09740
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	4826	5869	+	WP_070787376.1	WP_070787376.1		competence type IV pilus assembly protein ComGB	comGB		BG262_RS02755	1044	347	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	5866	6180	+					comGC		BG262_RS02760	315		old_locus_tag=BG262_09745
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	5866	6180	+	WP_070787377.1	WP_070787377.1		competence type IV pilus major pilin ComGC	comGC		BG262_RS02760	315	104	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	6140	6574	+					comGD		BG262_RS02765	435		old_locus_tag=BG262_09750
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	6140	6574	+	WP_083312879.1	WP_083312879.1		competence type IV pilus minor pilin ComGD	comGD		BG262_RS02765	435	144	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	6546	6839	+					comGE		BG262_RS02770	294		old_locus_tag=BG262_09755
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	6546	6839	+	WP_070787378.1	WP_070787378.1		competence type IV pilus minor pilin ComGE	comGE		BG262_RS02770	294	97	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	6826	7263	+					comGF		BG262_RS02775	438		old_locus_tag=BG262_09760
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	6826	7263	+	WP_070787379.1	WP_070787379.1		competence type IV pilus minor pilin ComGF	comGF		BG262_RS02775	438	145	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	7263	7571	+					comGG		BG262_RS02780	309		old_locus_tag=BG262_09765
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	7263	7571	+	WP_070787380.1	WP_070787380.1		competence type IV pilus minor pilin ComGG	comGG		BG262_RS02780	309	102	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	7597	8445	+					ispE		BG262_RS02785	849		old_locus_tag=BG262_09770
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	7597	8445	+	WP_070787381.1	WP_070787381.1		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	ispE		BG262_RS02785	849	282	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	8524	9459	+							BG262_RS02790	936		old_locus_tag=BG262_09775
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	8524	9459	+	WP_070787382.1	WP_070787382.1		metal ABC transporter substrate-binding protein			BG262_RS02790	936	311	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	9460	10167	+							BG262_RS02795	708		old_locus_tag=BG262_09780
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	9460	10167	+	WP_070787383.1	WP_070787383.1		metal ABC transporter ATP-binding protein			BG262_RS02795	708	235	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	10164	10979	+							BG262_RS02800	816		old_locus_tag=BG262_09785
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	10164	10979	+	WP_070787384.1	WP_070787384.1		metal ABC transporter permease			BG262_RS02800	816	271	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	11042	11908	-							BG262_RS02805	867		old_locus_tag=BG262_09790
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	11042	11908	-	WP_070787443.1	WP_070787443.1		RluA family pseudouridine synthase			BG262_RS02805	867	288	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	11974	14238	+							BG262_RS02810	2265		old_locus_tag=BG262_09795
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	11974	14238	+	WP_083312881.1	WP_083312881.1		PBP1A family penicillin-binding protein			BG262_RS02810	2265	754	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	14292	14441	+					rpmG		BG262_RS02815	150		old_locus_tag=BG262_09800
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	14292	14441	+	WP_070787386.1	WP_070787386.1		50S ribosomal protein L33	rpmG		BG262_RS02815	150	49	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	14465	14647	+					secE		BG262_RS02820	183		old_locus_tag=BG262_09805
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	14465	14647	+	WP_070787387.1	WP_070787387.1		preprotein translocase subunit SecE	secE		BG262_RS02820	183	60	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	14783	15337	+					nusG		BG262_RS02825	555		old_locus_tag=BG262_09810
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	14783	15337	+	WP_070787388.1	WP_070787388.1		transcription termination/antitermination protein NusG	nusG		BG262_RS02825	555	184	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	15596	17086	+					thrC		BG262_RS02830	1491		old_locus_tag=BG262_09815
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	15596	17086	+	WP_070787389.1	WP_070787389.1		threonine synthase	thrC		BG262_RS02830	1491	496	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	17078	17602	-							BG262_RS02835	525		old_locus_tag=BG262_09820
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	17078	17602	-	WP_070787390.1	WP_070787390.1		hypothetical protein			BG262_RS02835	525	174	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	17663	18127	-							BG262_RS02840	465		old_locus_tag=BG262_09825
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	17663	18127	-	WP_070787391.1	WP_070787391.1		hypothetical protein			BG262_RS02840	465	154	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	18124	18333	-							BG262_RS02845	210		old_locus_tag=BG262_09830
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	18124	18333	-	WP_070787392.1	WP_070787392.1		helix-turn-helix transcriptional regulator			BG262_RS02845	210	69	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	18622	18930	+					rpsJ		BG262_RS02850	309		old_locus_tag=BG262_09835
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	18622	18930	+	WP_070787393.1	WP_070787393.1		30S ribosomal protein S10	rpsJ		BG262_RS02850	309	102	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	18945	19571	+					rplC		BG262_RS02855	627		old_locus_tag=BG262_09840
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	18945	19571	+	WP_070787394.1	WP_070787394.1		50S ribosomal protein L3	rplC		BG262_RS02855	627	208	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	19596	20222	+					rplD		BG262_RS02860	627		old_locus_tag=BG262_09845
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	19596	20222	+	WP_070787395.1	WP_070787395.1		50S ribosomal protein L4	rplD		BG262_RS02860	627	208	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	20222	20509	+							BG262_RS02865	288		old_locus_tag=BG262_09850
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	20222	20509	+	WP_070787396.1	WP_070787396.1		50S ribosomal protein L23			BG262_RS02865	288	95	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	20526	21359	+					rplB		BG262_RS02870	834		old_locus_tag=BG262_09855
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	20526	21359	+	WP_070787397.1	WP_070787397.1		50S ribosomal protein L2	rplB		BG262_RS02870	834	277	
gene	protein_coding	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	21488	21766	+					rpsS		BG262_RS02875	279		old_locus_tag=BG262_09860
CDS	with_protein	GCF_001832885.1	Primary Assembly	unplaced scaffold		NZ_MKIQ01000006.1	21488	21766	+	WP_000533765.1	WP_000533765.1		30S ribosomal protein S19	rpsS		BG262_RS02875	279	92	
