# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	384601	385149	+	WP_000622954.1	WP_000622954.1		CvpA family protein			LXA46_RS01905	549	182	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	385253	387589	+							LXA46_RS01910	2337		old_locus_tag=LXA46_01905
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	385253	387589	+	WP_001035005.1	WP_001035005.1		endonuclease MutS2			LXA46_RS01910	2337	778	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	387932	389254	+							LXA46_RS01915	1323		old_locus_tag=LXA46_01910
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	387932	389254	+	WP_000891470.1	WP_000891470.1		sodium:alanine symporter family protein			LXA46_RS01915	1323	440	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	389472	390020	+							LXA46_RS01920	549		old_locus_tag=LXA46_01915
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	389472	390020	+	WP_000206761.1	WP_000206761.1		carboxymuconolactone decarboxylase family protein			LXA46_RS01920	549	182	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	390130	391029	+							LXA46_RS01925	900		old_locus_tag=LXA46_01920
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	390130	391029	+	WP_000735954.1	WP_000735954.1		TDT family transporter			LXA46_RS01925	900	299	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	391054	392328	-					serS		LXA46_RS01930	1275		old_locus_tag=LXA46_01925
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	391054	392328	-	WP_000884253.1	WP_000884253.1		serine--tRNA ligase	serS		LXA46_RS01930	1275	424	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	392541	392912	-							LXA46_RS01935	372		old_locus_tag=LXA46_01930
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	392541	392912	-	WP_000079358.1	WP_000079358.1		DUF956 family protein			LXA46_RS01935	372	123	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	392915	394279	-							LXA46_RS01940	1365		old_locus_tag=LXA46_01935
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	392915	394279	-	WP_000869659.1	WP_000869659.1		aspartate kinase			LXA46_RS01940	1365	454	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	394604	395389	+							LXA46_RS01945	786		old_locus_tag=LXA46_01940
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	394604	395389	+	WP_000400073.1	WP_000400073.1		enoyl-CoA hydratase			LXA46_RS01945	786	261	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	395483	395917	+							LXA46_RS01950	435		old_locus_tag=LXA46_01945
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	395483	395917	+	WP_000386347.1	WP_000386347.1		MarR family transcriptional regulator			LXA46_RS01950	435	144	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	395917	396891	+							LXA46_RS01955	975		old_locus_tag=LXA46_01950
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	395917	396891	+	WP_000852948.1	WP_000852948.1		beta-ketoacyl-ACP synthase III			LXA46_RS01955	975	324	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	396951	397175	+							LXA46_RS01960	225		old_locus_tag=LXA46_01955
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	396951	397175	+	WP_000257841.1	WP_000257841.1		acyl carrier protein			LXA46_RS01960	225	74	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	397294	398268	+					fabK		LXA46_RS01965	975		old_locus_tag=LXA46_01960
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	397294	398268	+	WP_000857427.1	WP_000857427.1		enoyl-[acyl-carrier-protein] reductase FabK	fabK		LXA46_RS01965	975	324	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	398261	399181	+					fabD		LXA46_RS01970	921		old_locus_tag=LXA46_01965
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	398261	399181	+	WP_000167622.1	WP_000167622.1		ACP S-malonyltransferase	fabD		LXA46_RS01970	921	306	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	399215	399946	+					fabG		LXA46_RS01975	732		old_locus_tag=LXA46_01970
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	399215	399946	+	WP_000763053.1	WP_000763053.1		3-oxoacyl-[acyl-carrier-protein] reductase	fabG		LXA46_RS01975	732	243	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	399968	401203	+					fabF		LXA46_RS01980	1236		old_locus_tag=LXA46_01975
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	399968	401203	+	WP_000774063.1	WP_000774063.1		beta-ketoacyl-ACP synthase II	fabF		LXA46_RS01980	1236	411	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	401206	401691	+					accB		LXA46_RS01985	486		old_locus_tag=LXA46_01980
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	401206	401691	+	WP_001052244.1	WP_001052244.1		acetyl-CoA carboxylase biotin carboxyl carrier protein	accB		LXA46_RS01985	486	161	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	401688	402110	+					fabZ		LXA46_RS01990	423		old_locus_tag=LXA46_01985
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	401688	402110	+	WP_000565519.1	WP_000565519.1		3-hydroxyacyl-ACP dehydratase FabZ	fabZ		LXA46_RS01990	423	140	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	402122	403489	+					accC		LXA46_RS01995	1368		old_locus_tag=LXA46_01990
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	402122	403489	+	WP_000488675.1	WP_000488675.1		acetyl-CoA carboxylase biotin carboxylase subunit	accC		LXA46_RS01995	1368	455	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	403526	404392	+					accD		LXA46_RS02000	867		old_locus_tag=LXA46_01995
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	403526	404392	+	WP_001173353.1	WP_001173353.1		acetyl-CoA carboxylase, carboxyltransferase subunit beta	accD		LXA46_RS02000	867	288	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	404389	405156	+							LXA46_RS02005	768		old_locus_tag=LXA46_02000
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	404389	405156	+	WP_001017398.1	WP_001017398.1		acetyl-CoA carboxylase carboxyl transferase subunit alpha			LXA46_RS02005	768	255	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	405315	405500	+					briC		LXA46_RS02010	186		old_locus_tag=LXA46_02005
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	405315	405500	+	WP_000148169.1	WP_000148169.1		biofilm-regulating peptide BriC	briC		LXA46_RS02010	186	61	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	405557	405991	+							LXA46_RS02015	435		old_locus_tag=LXA46_02010
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	405557	405991	+	WP_000905463.1	WP_000905463.1		hypothetical protein			LXA46_RS02015	435	144	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	406046	406240	+							LXA46_RS02020	195		old_locus_tag=LXA46_02015
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	406046	406240	+	WP_225791122.1	WP_225791122.1		CPBP family intramembrane metalloprotease			LXA46_RS02020	195	64	
gene	pseudogene	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	406422	407728	+							LXA46_RS02025	1307		pseudo;old_locus_tag=LXA46_02020
CDS	without_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	406422	407728	+				ISL3 family transposase			LXA46_RS02025	1307		pseudo
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	407763	408185	-					nusB		LXA46_RS02030	423		old_locus_tag=LXA46_02025
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	407763	408185	-	WP_000203654.1	WP_000203654.1		transcription antitermination factor NusB	nusB		LXA46_RS02030	423	140	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	408178	408567	-							LXA46_RS02035	390		old_locus_tag=LXA46_02030
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	408178	408567	-	WP_000510591.1	WP_000510591.1		Asp23/Gls24 family envelope stress response protein			LXA46_RS02035	390	129	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	408589	409149	-					efp		LXA46_RS02040	561		old_locus_tag=LXA46_02035
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	408589	409149	-	WP_000568640.1	WP_000568640.1		elongation factor P	efp		LXA46_RS02040	561	186	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	409278	410720	-					gatB		LXA46_RS02045	1443		old_locus_tag=LXA46_02040
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	409278	410720	-	WP_001008681.1	WP_001008681.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	gatB		LXA46_RS02045	1443	480	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	410720	412186	-					gatA		LXA46_RS02050	1467		old_locus_tag=LXA46_02045
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	410720	412186	-	WP_000143747.1	WP_000143747.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	gatA		LXA46_RS02050	1467	488	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	412186	412488	-					gatC		LXA46_RS02055	303		old_locus_tag=LXA46_02050
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	412186	412488	-	WP_000705418.1	WP_000705418.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	gatC		LXA46_RS02055	303	100	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	412701	414245	+							LXA46_RS02060	1545		old_locus_tag=LXA46_02055
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	412701	414245	+	WP_001025429.1	WP_001025429.1		peptide chain release factor 3			LXA46_RS02060	1545	514	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	414528	414725	+							LXA46_RS02065	198		old_locus_tag=LXA46_02060
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	414528	414725	+	WP_001808557.1	WP_001808557.1		hypothetical protein			LXA46_RS02065	198	65	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	414836	415012	+							LXA46_RS02070	177		old_locus_tag=LXA46_02065
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	414836	415012	+	WP_001808556.1	WP_001808556.1		glycosyltransferase			LXA46_RS02070	177	58	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	415128	415316	+					rpmB		LXA46_RS02075	189		old_locus_tag=LXA46_02070
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	415128	415316	+	WP_001140948.1	WP_001140948.1		50S ribosomal protein L28	rpmB		LXA46_RS02075	189	62	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	415473	415838	+							LXA46_RS02080	366		old_locus_tag=LXA46_02075
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	415473	415838	+	WP_000216436.1	WP_000216436.1		Asp23/Gls24 family envelope stress response protein			LXA46_RS02080	366	121	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	415841	417508	+							LXA46_RS02085	1668		old_locus_tag=LXA46_02080
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	415841	417508	+	WP_000036661.1	WP_000036661.1		DAK2 domain-containing protein			LXA46_RS02085	1668	555	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	417708	419408	+							LXA46_RS02090	1701		old_locus_tag=LXA46_02085
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	417708	419408	+	WP_000411764.1	WP_000411764.1		acetolactate synthase large subunit			LXA46_RS02090	1701	566	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	419401	419877	+					ilvN		LXA46_RS02095	477		old_locus_tag=LXA46_02090
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	419401	419877	+	WP_001253803.1	WP_001253803.1		acetolactate synthase small subunit	ilvN		LXA46_RS02095	477	158	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	419943	420965	+					ilvC		LXA46_RS02100	1023		old_locus_tag=LXA46_02095
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	419943	420965	+	WP_000218054.1	WP_000218054.1		ketol-acid reductoisomerase	ilvC		LXA46_RS02100	1023	340	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	421072	421308	+							LXA46_RS02105	237		old_locus_tag=LXA46_02100
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	421072	421308	+	WP_001808551.1	WP_001808551.1		hypothetical protein			LXA46_RS02105	237	78	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	421546	421902	+							LXA46_RS02110	357		old_locus_tag=LXA46_02105
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	421546	421902	+	WP_001027901.1	WP_001027901.1		hypothetical protein			LXA46_RS02110	357	118	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	421952	423202	+					ilvA		LXA46_RS02115	1251		old_locus_tag=LXA46_02110
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	421952	423202	+	WP_000952972.1	WP_000952972.1		threonine ammonia-lyase IlvA	ilvA		LXA46_RS02115	1251	416	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	423937	424152	+							LXA46_RS02120	216		old_locus_tag=LXA46_02115
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	423937	424152	+	WP_001130038.1	WP_001130038.1		hypothetical protein			LXA46_RS02120	216	71	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	424261	425001	-							LXA46_RS02125	741		old_locus_tag=LXA46_02120
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	424261	425001	-	WP_000189477.1	WP_000189477.1		amino acid ABC transporter ATP-binding protein			LXA46_RS02125	741	246	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	425001	426566	-							LXA46_RS02130	1566		old_locus_tag=LXA46_02125
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	425001	426566	-	WP_001227315.1	WP_001227315.1		ABC transporter substrate-binding protein/permease			LXA46_RS02130	1566	521	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	426704	428593	+							LXA46_RS02135	1890		old_locus_tag=LXA46_02130
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	426704	428593	+	WP_000750630.1	WP_000750630.1		DUF2207 domain-containing protein			LXA46_RS02135	1890	629	
gene	pseudogene	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	428894	429911	-							LXA46_RS02140	1018		pseudo;old_locus_tag=LXA46_02135
CDS	without_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	428894	429911	-				IS110 family transposase			LXA46_RS02140	1018		pseudo
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	429998	430135	+							LXA46_RS02145	138		old_locus_tag=LXA46_02140
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	429998	430135	+	WP_001270407.1	WP_001270407.1		hypothetical protein			LXA46_RS02145	138	45	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	430166	431011	+							LXA46_RS02150	846		old_locus_tag=LXA46_02145
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	430166	431011	+	WP_000280773.1	WP_000280773.1		undecaprenyl-diphosphate phosphatase			LXA46_RS02150	846	281	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	431158	432219	-					dinB		LXA46_RS02155	1062		old_locus_tag=LXA46_02150
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	431158	432219	-	WP_000904591.1	WP_000904591.1		DNA polymerase IV	dinB		LXA46_RS02155	1062	353	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	432567	434891	+					pflB		LXA46_RS02160	2325		old_locus_tag=LXA46_02155
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	432567	434891	+	WP_000260643.1	WP_000260643.1		formate C-acetyltransferase	pflB		LXA46_RS02160	2325	774	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	435029	436297	-							LXA46_RS02165	1269		old_locus_tag=LXA46_02160
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	435029	436297	-	WP_000400087.1	WP_000400087.1		ISL3 family transposase			LXA46_RS02165	1269	422	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	436562	438091	-					rlrA		LXA46_RS02170	1530		old_locus_tag=LXA46_02165
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	436562	438091	-	WP_000933117.1	WP_000933117.1		PI-1 pilus transcriptional regulator RlrA	rlrA		LXA46_RS02170	1530	509	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	438607	441267	+					rrgA		LXA46_RS02175	2661		old_locus_tag=LXA46_02170
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	438607	441267	+	WP_000757844.1	WP_000757844.1		PI-1 pilus tip adhesin RrgA	rrgA		LXA46_RS02175	2661	886	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	441491	443488	+					rrgB		LXA46_RS02180	1998		old_locus_tag=LXA46_02175
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	441491	443488	+	WP_000836217.1	WP_000836217.1		PI-1 pilus major pilin RrgB	rrgB		LXA46_RS02180	1998	665	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	443535	444716	+					rrgC		LXA46_RS02185	1182		old_locus_tag=LXA46_02180
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	443535	444716	+	WP_252921173.1	WP_252921173.1		PI-1 pilus minor pilin RrgC	rrgC		LXA46_RS02185	1182	393	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	445054	445956	+					srtC-1		LXA46_RS02190	903		old_locus_tag=LXA46_02185
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	445054	445956	+	WP_000241147.1	WP_000241147.1		PI-1 pilus system sortase SrtC-1	srtC-1		LXA46_RS02190	903	300	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	445943	446836	+					srtC-2		LXA46_RS02195	894		old_locus_tag=LXA46_02190
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	445943	446836	+	WP_000370514.1	WP_000370514.1		PI-1 pilus system sortase SrtC-2	srtC-2		LXA46_RS02195	894	297	
gene	protein_coding	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	446823	447674	+					srtC-3		LXA46_RS02200	852		old_locus_tag=LXA46_02195
CDS	with_protein	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	446823	447674	+	WP_000091735.1	WP_000091735.1		PI-1 pilus system sortase SrtC-3	srtC-3		LXA46_RS02200	852	283	
gene	pseudogene	GCF_024089335.1	Primary Assembly	chromosome		NZ_CP089948.1	447747	449023	-							LXA46_RS02205	1277		pseudo;old_locus_tag=LXA46_02200
